"시군구별","적용인구별","항목","단위","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"구리시","건강보험적용인구","시군구별 적용인구 현황","명","182374","189310","195608","199318","195386","194097","189533","186978",
"구리시","사업장수","시군구별 적용인구 현황","개","5023","5369","5743","6122","6433","6495","6755","6760",
"구리시","총가입자수","시군구별 적용인구 현황","명","127919","134534","140355","143911","140968","140175","136956","133464",
"구리시","가입자수","시군구별 적용인구 현황","명","54983","59693","64244","68359","69165","70692","71154","72128",
"구리시","피부양자수","시군구별 적용인구 현황","명","72936","74841","76111","75552","71803","69483","65802","61336",
"구리시","가입자수","시군구별 적용인구 현황","명","54455","54776","55253","55407","54418","53922","52577","53514",
"구리시","세대수","시군구별 적용인구 현황","세대","28437","28938","29647","30663","31078","31621","31397","32538",
"남양주시","건강보험적용인구","시군구별 적용인구 현황","명","645171","653823","657911","674491","696217","708077","729622","734309",
"남양주시","사업장수","시군구별 적용인구 현황","개","14590","16386","17939","19441","21205","22762","24957","26586",
"남양주시","총가입자수","시군구별 적용인구 현황","명","435639","448435","453011","468385","487079","495006","511558","507643",
"남양주시","가입자수","시군구별 적용인구 현황","명","183898","194612","201896","216118","232309","242055","257719","266466",
"남양주시","피부양자수","시군구별 적용인구 현황","명","251741","253823","251115","252267","254770","252951","253839","241177",
"남양주시","가입자수","시군구별 적용인구 현황","명","209532","205388","204900","206106","209138","213071","218064","226666",
"남양주시","세대수","시군구별 적용인구 현황","세대","102141","101582","103820","108007","112564","116661","122077","129748",
"오산시","건강보험적용인구","시군구별 적용인구 현황","명","207474","210235","216103","224022","233334","237061","238701","239576",
"오산시","사업장수","시군구별 적용인구 현황","개","4053","4436","4758","5097","5383","5679","6034","6207",
"오산시","총가입자수","시군구별 적용인구 현황","명","153989","156313","160551","166001","170691","173385","175282","173552",
"오산시","가입자수","시군구별 적용인구 현황","명","70037","72674","76854","82017","87149","90633","94684","97197",
"오산시","피부양자수","시군구별 적용인구 현황","명","83952","83639","83697","83984","83542","82752","80598","76355",
"오산시","가입자수","시군구별 적용인구 현황","명","53485","53922","55552","58021","62643","63676","63419","66024",
"오산시","세대수","시군구별 적용인구 현황","세대","28637","29314","30774","32928","37802","39366","40394","42835",
"시흥시","건강보험적용인구","시군구별 적용인구 현황","명","410101","416987","436348","467797","504216","530572","544187","547892",
"시흥시","사업장수","시군구별 적용인구 현황","개","18979","19970","21114","22482","23692","25083","26514","27374",
"시흥시","총가입자수","시군구별 적용인구 현황","명","293403","301300","317228","342015","363872","382469","392219","390722",
"시흥시","가입자수","시군구별 적용인구 현황","명","139730","146883","159166","176317","191982","205024","215973","221937",
"시흥시","피부양자수","시군구별 적용인구 현황","명","153673","154417","158062","165698","171890","177445","176246","168785",
"시흥시","가입자수","시군구별 적용인구 현황","명","116698","115687","119120","125782","140344","148103","151968","157170",
"시흥시","세대수","시군구별 적용인구 현황","세대","61740","62033","64842","70111","84101","90114","94791","100046",
"군포시","건강보험적용인구","시군구별 적용인구 현황","명","286588","284685","281873","277497","278325","275717","270789","268600",
"군포시","사업장수","시군구별 적용인구 현황","개","7508","8179","8351","8786","9149","9443","9694","9700",
"군포시","총가입자수","시군구별 적용인구 현황","명","222729","222558","219603","215258","214150","211377","207473","202952",
"군포시","가입자수","시군구별 적용인구 현황","명","101253","103356","104748","106073","108288","109035","110299","112353",
"군포시","피부양자수","시군구별 적용인구 현황","명","121476","119202","114855","109185","105862","102342","97174","90599",
"군포시","가입자수","시군구별 적용인구 현황","명","63859","62127","62270","62239","64175","64340","63316","65648",
"군포시","세대수","시군구별 적용인구 현황","세대","33798","33416","34022","35274","37955","38979","39158","41272",
"의왕시","건강보험적용인구","시군구별 적용인구 현황","명","157303","156486","155511","153474","161013","163876","163567","161178",
"의왕시","사업장수","시군구별 적용인구 현황","개","3848","4204","4444","4733","4975","5161","5418","5595",
"의왕시","총가입자수","시군구별 적용인구 현황","명","120646","120928","120108","118521","124914","127852","127672","124104",
"의왕시","가입자수","시군구별 적용인구 현황","명","54659","56322","57234","58359","62914","66189","67948","68734",
"의왕시","피부양자수","시군구별 적용인구 현황","명","65987","64606","62874","60162","62000","61663","59724","55370",
"의왕시","가입자수","시군구별 적용인구 현황","명","36657","35558","35403","34953","36099","36024","35895","37074",
"의왕시","세대수","시군구별 적용인구 현황","세대","19117","18884","19132","19331","20431","20691","20986","21996",
"하남시","건강보험적용인구","시군구별 적용인구 현황","명","164823","209238","231110","252972","272042","292964","320663","326731",
"하남시","사업장수","시군구별 적용인구 현황","개","6794","7631","8350","9468","10791","12473","14547","15791",
"하남시","총가입자수","시군구별 적용인구 현황","명","117055","155003","172791","190265","205590","221081","245255","247440",
"하남시","가입자수","시군구별 적용인구 현황","명","53255","72201","82085","94082","105281","117112","131943","136873",
"하남시","피부양자수","시군구별 적용인구 현황","명","63800","82802","90706","96183","100309","103969","113312","110567",
"하남시","가입자수","시군구별 적용인구 현황","명","47768","54235","58319","62707","66452","71883","75408","79291",
"하남시","세대수","시군구별 적용인구 현황","세대","25408","29317","32151","36063","39321","43729","46162","48959",
"용인시 처인구","건강보험적용인구","시군구별 적용인구 현황","명","226678","229563","235154","253128","260646","263703","267992","268261",
"용인시 처인구","사업장수","시군구별 적용인구 현황","개","7604","8314","9317","10272","11036","11961","12510","12698",
"용인시 처인구","총가입자수","시군구별 적용인구 현황","명","159057","163054","167630","181814","185808","188119","191491","188130",
